Code;Désignation;Unité;Prix;Depot Antanankoro;Depot Stock C;Magasin Mahambolona;Total
20092401;MAYONNAISE LESIEUR 235G;CARTON;85.000;0;0;0;0
50092500;Mayonnaise lesieur 475g;PIECE;12.500;0;0;0;0
50092501;Mayonnaise lesieur 475g;CARTON;150.000;0;0;0;0
50092600;Mayonnaise lesieur 710g;PIECE;18.000;0;0;0;0
50092601;Mayonnaise lesieur 710g;CARTON;216.000;0;0;0;0
240092700;MEAVA M27 EN PCS;PIECES;800;0;0;0;0
20092800;MENA;PIECE;0;0;0;0;0
20092801;MENA;PAQUET;0;0;0;0;0
20093000;MENA-BOLO GM;PIECE;5.500;0;0;0;0
20093001;MENA-BOLO GM;PACQUET;33.000;0;0;0;0
20093002;MENA-BOLO GM;CARTON;250.000;0;0;0;0
20092900;MENA BOLO GOLDY PM;PAQUET;14.500;0;0;0;0
220093100;Menabolo aloe vera family care 200g;PIECE;5.500;0;0;1;1
220093101;Menabolo aloe vera family care 200g;PAQUET;32.500;0;0;0,17;0,17
220093102;Menabolo aloe vera family care 200g;CARTON;260.000;0;0;0,02;0,02
220093200;Menabolo aloe vera family care 25g;PAQUET;14.000;0;0;9;9
220093201;Menabolo aloe vera family care 25g;CARTON;140.000;0;0;0,90;0,90
220093300;Menabolo aloe vera family care 50g;PAQUET;17.000;0;0;20;20
220093301;Menabolo aloe vera family care 50g;CARTON;170.000;0;0;2;2
220093400;MENABOLO AVOCAT ALOE VERA 200G;PIECE;5.500;0;0;11;11
220093401;MENABOLO AVOCAT ALOE VERA 200G;PACQUET;32.500;0;0;1,83;1,83
220093500;MENABOLO AVOCAT GM;PCS;5.500;0;0;16;16
220093501;MENABOLO AVOCAT GM;PACQUET;32.500;0;0;2,67;2,67
220093502;MENABOLO AVOCAT GM;CARTON;260.000;0;0;0,33;0,33
220093600;Menabolo baby care formula 55g;PAQUET;17.000;0;0;0;0
220093700;MENABOLO BABY CARE GMMM;PIECE;5.500;0;0;6;6
220093701;MENABOLO BABY CARE GMMM;PAQUET;32.500;0;0;1;1
220093800;MENABOLO BANANE 200G;PCS;5.500;0;0;0;0
220093801;MENABOLO BANANE 200G;PAQUET;32.500;0;0;0;0
220093900;Menabolo banane 50g;PAQUET;17.000;0;0;5;5
220093901;Menabolo banane 50g;CARTON;170.000;0;0;0,50;0,50
220094000;Menabolo baobab 50g;PAQUET;18.000;0;0;0;0
220094100;MENABOLO BEAUTY CARE ALOE VERA 200G;PCS;5.500;0;0;0;0
220094101;MENABOLO BEAUTY CARE ALOE VERA 200G;PAQUET;32.500;0;0;0;0
220094200;MENABOLO BEAUTY CARE ALOE VERA 50G;PAQUET;17.000;0;0;5;5
220094300;Menabolo beauty care avocat 50g;PAQUET;17.000;0;0;3;3
220094400;MENABOLO BEAUTY CARE CAROTTE 200G;PCS;5.500;0;0;0;0
220094401;MENABOLO BEAUTY CARE CAROTTE 200G;PACQUET;32.500;0;0;0;0
220094402;MENABOLO BEAUTY CARE CAROTTE 200G;CARTON;260.000;0;0;0;0
220094500;Menabolo beauty care carotte 50g;PIECE;1.600;0;0;192;192
220094501;Menabolo beauty care carotte 50g;CARTON;170.000;0;0;19,20;19,20
220094502;Menabolo beauty care carotte 50g;PAQUET;17.000;0;0;1,60;1,60
220094600;Menabolo beauty care jojoba 50g;PAQUET;17.000;0;0;1;1
220094700;MENABOLO BODY LUX 25G_;PACQUET;14.000;0;0;3;3
220094701;MENABOLO BODY LUX 25G_;CARTON;140.000;0;0;0,30;0,30
220094800;MENABOLO BODY LUX CHARMING 50G;PAQUET;17.000;0;0;14;14
220094801;MENABOLO BODY LUX CHARMING 50G;CARTON;140.000;0;0;1,40;1,40
220094900;MENABOLO BODY LUX DESIRE 50G;PACQUET;17.000;0;0;4;4
220095000;MENABOLO BODY LUX SWAHIBA 50G;PAQUET;17.000;0;0;10;10
220095001;MENABOLO BODY LUX SWAHIBA 50G;CARTON;170.000;0;0;1;1
220095100;Menabolo body lux_gm;PIECE;5.500;0;0;0;0
220095101;Menabolo body lux_gm;PAQUET;32.500;0;0;0;0
220095200;Menabolo body lux_pm;PAQUET;17.000;0;0;1;1
220095201;Menabolo body lux_pm;CARTON;170.000;0;0;0,10;0,10
220095300;MENABOLO BOSS 200G;PIECES;5.500;0;0;27;27
220095301;MENABOLO BOSS 200G;PAQUET;32.500;0;0;4,50;4,50
220095400;Menabolo boss 50g;PAQUET;17.000;0;0;0;0
220095500;Menabolo Boss gm;PAQUET;33.000;0;0;0;0
220095600;MENABOLO CAROTTE 200G;PIECES;5.500;0;0;1;1
220095601;MENABOLO CAROTTE 200G;PAQUET;32.500;0;0;0,17;0,17
220095602;MENABOLO CAROTTE 200G;CARTON;260.000;0;0;0,02;0,02
220095700;MENABOLO COCOA BUTTER 50G;PAQUET;17.000;0;0;9;9
220095701;MENABOLO COCOA BUTTER 50G;CARTON;170.000;0;0;0,90;0,90
220095800;MENABOLO COCOA BUTTER GM;PIECE;5.500;0;0;4;4
220095801;MENABOLO COCOA BUTTER GM;PAQUET;32.500;0;0;0,67;0,67
220095900;MENABOLO COCONUT GM;PIECE;5.500;0;0;42;42
220095901;MENABOLO COCONUT GM;PAQUET;32.500;0;0;7;7
220096000;MENABOLO COCONUT PM;PAQUET;17.000;0;0;3;3
220096100;MENABOLO DAY TODAY CAROTTE 50G;PACQUET;17.000;0;0;7;7
220096101;MENABOLO DAY TODAY CAROTTE 50G;CARTON;170.000;0;0;0,70;0,70
220096200;MENABOLO ELLA ALOEVERA 55G;PAQUET;17.000;0;0;5;5
220096201;MENABOLO ELLA ALOEVERA 55G;CARTON;170.000;0;0;0,50;0,50
220096300;MENABOLO ELLA PM 55G;PAQUET;17.000;0;0;4;4
220096301;MENABOLO ELLA PM 55G;CARTON;170.000;0;0;0,40;0,40
220096400;MENABOLO GM;PIECE;5.500;0;0;0;0
220096401;MENABOLO GM;PAQUET;33.000;0;0;0;0
220096500;MENABOLO GOLDY KINANA FAREHITRA;PCS;250;0;0;0;0
220096501;MENABOLO GOLDY KINANA FAREHITRA;PQT;5.000;0;0;0;0
220096600;MENABOLO GOLDY ORANGE AMANDES;PCS;250;0;0;100;100
220096601;MENABOLO GOLDY ORANGE AMANDES;PQT;5.000;0;0;5;5
220096700;MENABOLO GOLDY VERT JOJOBA;PCS;250;0;0;40;40
220096701;MENABOLO GOLDY VERT JOJOBA;PQT;5.000;0;0;2;2
220096800;MENABOLO GOLDY VERT KARITE;PCS;250;0;0;20;20
220096801;MENABOLO GOLDY VERT KARITE;PQT;5.000;0;0;1;1
220096900;Menabolo madame 25g;PAQUET;14.000;0;0;2;2
220096901;Menabolo madame 25g;CARTON;140.000;0;0;0,20;0,20
220097000;Menabolo madame desire 50g;PAQUET;17.000;0;0;6;6
220097001;Menabolo madame desire 50g;CARTON;170.000;0;0;0,60;0,60
220097100;MENABOLO MADAME GM;PIECE;5.500;0;0;1;1
220097101;MENABOLO MADAME GM;PAQUET;32.500;0;0;0,17;0,17
220097102;MENABOLO MADAME GM;CARTON;0;0;0;0,02;0,02
220097200;MENABOLO MADAME GOLD 25G;PACQUET;14.000;0;0;5;5
220097201;MENABOLO MADAME GOLD 25G;CARTON;140.000;0;0;0,50;0,50
220097300;MENABOLO MADAME PM;PIECE;1.500;0;0;48;48
220097301;MENABOLO MADAME PM;CARTON;170.000;0;0;4,80;4,80
220097302;MENABOLO MADAME PM;PAQUET;17.000;0;0;0,40;0,40
220097400;MENABOLO MALIKLA PM;PAQUET;18.000;0;0;0;0
220097401;MENABOLO MALIKLA PM;CARTON;180.000;0;0;0;0
220097500;Menabolo moringa young gm;PIECE;5.500;0;0;23;23
220097501;Menabolo moringa young gm;PAQUET;32.500;0;0;3,83;3,83
220097600;MENABOLO PM;PIECE;1.500;0;0;0;0
220097601;MENABOLO PM;PAQUET;18.000;0;0;0;0
220097700;MENABOLO PODOA GM;PIECE;5.500;0;0;1;1
220097701;MENABOLO PODOA GM;PAQUET;33.000;0;0;0,17;0,17
220097800;MENABOLO PODOA PM;PAQUET;18.000;0;0;0;0
220097801;MENABOLO PODOA PM;CARTON;190.000;0;0;0;0
220097900;MENABOLO SHEA BUTTER EN PIECE;PIECE;5.500;0;0;0;0
220098000;Menabolo shea butter gm;PAQUET;32.500;0;0;0;0
220098100;MENABOLO SHEA BUTTER PM 50G*12;PAQUET;17.000;0;0;10;10
220098101;MENABOLO SHEA BUTTER PM 50G*12;CARTON;170.000;0;0;1;1
220098200;MENABOLO SHEA COCOA GM;PIECE;5.500;0;0;48;48
220098201;MENABOLO SHEA COCOA GM;PAQUET;32.500;0;0;8;8
220098202;MENABOLO SHEA COCOA GM;CARTON;260.000;0;0;1;1
220098300;MENABOLO SKALA GM 200G;PIECES;5.500;0;0;16;16
220098301;MENABOLO SKALA GM 200G;PAQUET;32.500;0;0;2,67;2,67
220098302;MENABOLO SKALA GM 200G;CARTON;0;0;0;0,33;0,33
220098400;MENABOLO SKALA HERBAL 60ML;PAQUET;17.000;0;0;10;10
220098401;MENABOLO SKALA HERBAL 60ML;CARTON;170.000;0;0;1;1
220098500;Menabolo skala pm;PAQUET;17.000;0;0;0;0
220098600;MENABOLO STELLA 25G;PACQUET;14.000;0;0;4;4
220098601;MENABOLO STELLA 25G;CARTON;140.000;0;0;0,40;0,40
220098700;Menabolo stella gm;PIECES;5.500;0;0;20;20
220098701;Menabolo stella gm;PAQUET;33.000;0;0;3,33;3,33
220098702;Menabolo stella gm;CARTON;0;0;0;0,42;0,42
220098800;Menabolo stella pm;PIECE;1.600;0;0;120;120
220098801;Menabolo stella pm;CARTON;180.000;0;0;12;12
220098802;Menabolo stella pm;PAQUET;18.000;0;0;1;1
220098900;Menabolo vao coco;SACHET;3.500;0;0;10;10
220098901;Menabolo vao coco;CARTON;42.000;0;0;0,83;0,83
220099000;MENABOLO VESTLIN PM;PAQUET;17.000;0;0;0;0
220099100;MENABOLO VESTLIN POMMADE 25G;PACQUET;14.000;0;0;3;3
220099101;MENABOLO VESTLIN POMMADE 25G;CARTON;140.000;0;0;0,30;0,30
220099200;MENABOLO VESTLINE GARLIC GM 200G;PIECS;5.500;0;0;6;6
220099201;MENABOLO VESTLINE GARLIC GM 200G;PAQUET;32.500;0;0;1;1
220099202;MENABOLO VESTLINE GARLIC GM 200G;CARTONT;0;0;0;0,12;0,12
220099300;MENABOLO VESTLINE GM;PIECE;5.500;0;0;0;0
220099301;MENABOLO VESTLINE GM;PAQUET;32.500;0;0;0;0
220099400;MENABOLO VESTLINE HAIR FOOD AVOCADO 240ML;PIECE;5.500;0;0;4;4
220099401;MENABOLO VESTLINE HAIR FOOD AVOCADO 240ML;PACQUET;32.500;0;0;0,67;0,67
220099500;MENABOLO VESTLINE HAIRE POMMADE 60ML;PACQUET;19.000;0;0;8;8
220099501;MENABOLO VESTLINE HAIRE POMMADE 60ML;CARTON;190.000;0;0;0,80;0,80
220099600;Menabolo vestline pommade gm;PIECES;5.500;0;0;10;10
220099601;Menabolo vestline pommade gm;PAQUET;32.500;0;0;1,67;1,67
220099700;MENABOLO VIOCARE GM 200G;PIECES;5.500;0;0;9;9
220099701;MENABOLO VIOCARE GM 200G;PAQUET;32.500;0;0;1,50;1,50
220099702;MENABOLO VIOCARE GM 200G;CARTON;0;0;0;0,19;0,19
220099800;Menaka kinana papaye sara be;PCS;220;0;0;0;0
220099801;Menaka kinana papaye sara be;BALLE;44.000;0;0;0;0
220099802;Menaka kinana papaye sara be;PACQUET;4.400;0;0;0;0
220099900;Menaka kinana sara be;PCS;150;0;0;120;120
220099901;Menaka kinana sara be;BALLE;85.000;0;0;12;12
220099902;Menaka kinana sara be;PACQUET;8.500;0;0;0,20;0,20
20100000;MIKI BALLS KIDDIES BOCAL;BOCAL;8.700;0;0;0;0
20100100;MILANA POULET;BOITE;9.000;0;0;0;0
20100200;MILAY BE MINI BAR A FROMAGES 24PCS*10;SACHET;9.000;0;0;4;4
20100300;MILAY BE ROULEAU DE COQUILLAGE 24PCS*20;SACHET;9.000;0;0;4;4
20100400;MILK _ STICK;BOCAL;8.500;0;0;0;0
80100500;Milk Choco cube bocal;PCS;100;0;0;600;600
80100501;Milk Choco cube bocal;CARTON;180.000;0;0;50;50
80100502;Milk Choco cube bocal;BOCAL;13.000;0;0;0,25;0,25
80100600;MILK PASTE LIKME-LIKME;SACHET;4.500;0;0;6;6
80100700;MILKI BALLS KIDDIES 420G;BOCAL;17.500;0;0;1;1
50100800;Milky creamer monde 15g;PIECES;600;0;0;1;1
20100900;MIMI SNACKS;SACHET;5.500;0;0;0;0
10101000;MINI CHOCO;SACHET;3.500;0;0;147;147
10101001;MINI CHOCO;CARTON;126.000;0;0;4,08;4,08
10101100;MINI CHOCO 16 CARE;SACHET;8.000;0;0;2;2
10101101;MINI CHOCO 16 CARE;CARTON;96.000;0;0;0,17;0,17
10101200;Mini cracker cheese flavoured 227g;BOCAL;4.500;0;0;0;0
10101300;MINI CRACKER CHEESSE FLAVOURED TUB 227G;BOCAL;4.500;0;0;0;0
20101400;Mini jelly stick;BOITE;18.500;0;0;0;0
80101500;MINIONS JELLY SMALLONS FRUIT;SACHET;6.400;0;0;0;0
20101600;MIRA LIQUIDE VAISSELLE 750ML;PIECE;3.200;0;0;7;7
20101601;MIRA LIQUIDE VAISSELLE 750ML;CARTON;25.500;0;0;0,88;0,88
30101700;Mira maika assorti 1/4l;PCS;1.100;0;0;37;37
30101701;Mira maika assorti 1/4l;PAQUET;16.500;0;0;2,47;2,47
20101800;MIRA MAX ULTRA DEGRAISSANT 1 L;PIECE;3.500;0;0;13;13
20101801;MIRA MAX ULTRA DEGRAISSANT 1 L;CARTON;28.000;0;0;1,62;1,62
20101900;MIRA NETTOYANT WC 750ML;PIECE;7.500;0;0;0;0
20102000;MIRA VAISSELLE 500 ML PM;BOUTEILLE;2.200;0;0;3;3
20102001;MIRA VAISSELLE 500 ML PM;CARTON;33.000;0;0;0,20;0,20
20102100;MIRA VAISSELLE MAIKA 0.25cl;PIECE;1.100;0;0;40;40
20102101;MIRA VAISSELLE MAIKA 0.25cl;CARTON;33.000;0;0;1,33;1,33
20102200;MISTER BOOM;SACHET;4.200;0;0;20;20
20102201;MISTER BOOM;CARTON;67.200;0;0;1,25;1,25
130102300;MISTER BOOM ELASTICO;SHT;4.400;0;0;36;36
130102301;MISTER BOOM ELASTICO;CARTON;68.800;0;0;2,25;2,25
80102400;Mix fruit kiddo;SACHET;2.500;0;0;0;0
80102401;Mix fruit kiddo;CARTON;50.000;0;0;0;0
80102500;MIX FRUIT POP ROYALE;SACHET;2.500;0;0;0;0
80102501;MIX FRUIT POP ROYALE;CARTON;50.000;0;0;0;0
20102600;MOLFIX 10X7 N°5;PAQUET;7.000;0;0;0;0
20102700;MOLFIX CULOTTE MIDI 4 X31 PCES;PAQUET;25.000;0;0;0;0
20102701;MOLFIX CULOTTE MIDI 4 X31 PCES;BALLE;0;0;0;0;0
20102800;MOLFIX CULOTTES TWIN MAXI 4x32 n°4;PAQUET;30.000;0;0;1;1
20102801;MOLFIX CULOTTES TWIN MAXI 4x32 n°4;BALLE;120.000;0;0;0,25;0,25
20102900;MOLFIX JUNIOR 10X17 N°5 B;PIECE;1.000;0;0;0;0
20102901;MOLFIX JUNIOR 10X17 N°5 B;PAQUET;7.000;0;0;0;0
20103000;MOLFIX JUNIOR 4X30 N°5;PIECE;29.800;0;0;0;0
20103001;MOLFIX JUNIOR 4X30 N°5;BALLE;119.000;0;0;0;0
20103100;MOLFIX MIDI 10X9 N°3;PAQUET;7.200;0;0;0;0
20103101;MOLFIX MIDI 10X9 N°3;BALLE;72.000;0;0;0;0
20103200;MOLFIX PANTS CULOTTES MIDI 4X36 n°3;PAQUET;30.000;0;0;4;4
20103201;MOLFIX PANTS CULOTTES MIDI 4X36 n°3;BALLE;120.000;0;0;1;1
20103300;MOLFIX SMALL PANTS MAXI 8 X8 PCES;PAQUET;6.500;0;0;0;0
20103301;MOLFIX SMALL PANTS MAXI 8 X8 PCES;BALLE;52.000;0;0;0;0
20103400;MOLPED;PACQUET;2.500;0;0;0;0
70103500;Mosquito anita citronel;PAQUET;1.900;0;0;0;0
70103501;Mosquito anita citronel;BOITE;22.000;0;0;0;0
70103502;Mosquito anita citronel;CARTON;264.000;0;0;0;0
20103600;MOSQUITO ATTACK;BOITE;1.800;0;0;78;78
20103601;MOSQUITO ATTACK;CARTON;108.000;0;0;1,30;1,30
20103700;MOSQUITO BIG TOX;BOITE;900;0;0;0;0
20103701;MOSQUITO BIG TOX;CARTON;50.000;0;0;0;0
70103800;MOSQUITO FRANCE STICK;PACQUET;2.700;0;0;10;10
20103900;MOSQUITO FUMAKILA;BOITE;1.200;0;0;0;0
20103901;MOSQUITO FUMAKILA;CARTON;72.000;0;0;0;0
20104000;MOUCHOIR A JETER BLANC;PAQUET;3.200;0;0;8;8
20104100;MOUCHOIR A JETER FAMILIA;PAQUET;2.500;0;0;0;0
20104200;MOUCHOIR TOP;PAQUET;3.500;0;0;0;0
80104300;NECT CHOCO CARAMEL POP EN SHT;SACHET;5.000;0;0;0;0
80104400;Nect Yum yum orange 20*50pces;SACHET;2.500;0;0;0;0
80104401;Nect Yum yum orange 20*50pces;CARTON;50.000;0;0;0;0
20104500;NESCAFE CLASSIC EN BOCAL 50G;BOCAL;17.000;0;0;0;0
20104501;NESCAFE CLASSIC EN BOCAL 50G;CARTON;408.000;0;0;0;0
20104600;NESCAFE CLASSIC EN SACHET 1.5G;PIECE;300;0;0;25;25
20104601;NESCAFE CLASSIC EN SACHET 1.5G;PLAQUET;22.500;0;0;0,30;0,30
50104700;NESQUICK 420G;BOITE;25.000;0;0;0;0
20104800;NESQUIK 200G;PIECE;14.000;0;0;8;8
20104900;Nesquik 500g;BOCAL;22.000;0;0;0;0
20105000;NET'OI;PIECE;2.500;0;0;0;0
20105001;NET'OI;PACQUET;25.000;0;0;0;0
20105100;Nickel gel WC 500ml;PIECES;7.000;0;0;0;0
20105101;Nickel gel WC 500ml;PAQUET;105.000;0;0;0;0
20105200;Nickel lave sol 1l;PIECES;5.000;0;0;0;0
20105201;Nickel lave sol 1l;PAQUET;72.000;0;0;0;0
20105300;NICKEL LAVE VITRES 750ML;PCS;4.800;0;0;0;0
20105301;NICKEL LAVE VITRES 750ML;CARTON;72.000;0;0;0;0
20105400;NICKEL VAISSELLE 1l EN PIECE;PIECE;3.600;0;0;0;0
20105500;Nickel Vaisselle 1L verte;PIECE;3.800;0;0;11;11
20105501;Nickel Vaisselle 1L verte;PAQUET;45.600;0;0;0,73;0,73
30105600;NICKEL VAISSELLE 1L*12 JAUNE CITRON;PIECE;3.800;0;0;58;58
30105601;NICKEL VAISSELLE 1L*12 JAUNE CITRON;PACQUET;45.600;0;0;4,83;4,83
20105700;NICKEL VAISSELLE 500ML;PIECE;2.500;0;0;14;14
20105701;NICKEL VAISSELLE 500ML;PAQUET;30.000;0;0;1,17;1,17
20105800;Nosy b;PIECE;3.800;0;0;85;85
20105801;Nosy b;CARTON;102.000;0;0;3,15;3,15
100105900;NOSY B52 EN BARRE;BARRE;12.000;0;0;25;25
100105901;NOSY B52 EN BARRE;CARTON;144.000;0;0;2,08;2,08
20106000;NOSY CARRE;PIECE;2.500;0;0;0;0
20106001;NOSY CARRE;CARTON;59.000;0;0;0;0
20106100;NOSY CARRE P8P;PIECE;4.900;0;0;35;35
20106101;NOSY CARRE P8P;CARTON;117.000;0;0;1,46;1,46
20106200;NOSY KELLY;PIECE;1.600;0;0;154;154
20106201;NOSY KELLY;CARTON;115.200;0;0;2,14;2,14
20106300;NOSY MORCEAUX P3 18mx;PIECE;2.200;0;0;93;93
20106301;NOSY MORCEAUX P3 18mx;CARTON;39.600;0;0;5,17;5,17
20106400;NOUILLE 1 ER CHOIX;PIECE;4.500;0;0;0;0
20106500;Nouille presto 60pcs;CARTON;56.500;0;0;14;14
20106600;Nouille wana 80g;PIECE;900;0;0;0;0
20106601;Nouille wana 80g;CARTON;48.000;0;0;0;0
20106700;NOUILLES 138;PIECE;4.900;0;0;43;43
20106701;NOUILLES 138;CARTON;117.600;0;0;1,79;1,79
20106800;Nouilles 2x sukse's 115g en pcs;PIECES;2.000;0;0;149;149
20106801;Nouilles 2x sukse's 115g en pcs;CARTON;47.000;0;0;6,21;6,21
20106900;NOUILLES 2X SUKSES'S 115G;CARTON;46.000;0;0;0;0
20107000;NOUILLES HAKA;CARTON;35.000;0;0;0;0
20107100;NOUILLES ILLICO 60pcs;PIECE;0;0;0;60;60
20107101;NOUILLES ILLICO 60pcs;CARTON;51.500;0;0;1;1
20107200;NOUILLES PREMIER MILAY;CARTON;30.000;0;0;7;7
20107201;NOUILLES PREMIER MILAY;PIECE;800;0;0;7;7
20107300;NOUILLES PREMIER PRIX;CARTON;35.000;0;0;6;6
20107301;NOUILLES PREMIER PRIX;PIECE;900;0;0;6;6
20107400;NOUILLES PRESTO EN PIECE;PIECE;1.000;0;0;17;17
20107401;NOUILLES PRESTO EN PIECE;CARTON;59.000;0;0;0,28;0,28
20107500;NOUILLES SALONE MATSIRO 40pcs;PIECE;1.200;0;0;440;440
20107501;NOUILLES SALONE MATSIRO 40pcs;CARTON;39.000;0;0;11;11
20107600;NOUILLES SALONE NAKA;PIECE;0;0;0;360;360
20107601;NOUILLES SALONE NAKA;CARTON;36.000;0;0;9;9
20107700;NOUILLES SEDAAP KOREAN CHICKEN;PIECE;11.000;0;0;10;10
20107701;NOUILLES SEDAAP KOREAN CHICKEN;CARTON;87.000;0;0;1,25;1,25
20107800;NOUILLES SEDAAP SUPREME;PIECE;1.800;0;0;621;621
20107801;NOUILLES SEDAAP SUPREME;CARTON;70.000;0;0;15,53;15,53
20107900;NOUILLES SEDAAP SUPREME EN PIECE;PIECE;1.700;0;0;0;0
20107901;NOUILLES SEDAAP SUPREME EN PIECE;CARTON;68.000;0;0;0;0
20108000;NURSE 1-400G;BOITE;28.000;0;0;0;0
20108001;NURSE 1-400G;CARTON;0;0;0;0;0
50108100;Nurse 2 - 400g;BOITE;28.000;0;0;0;0
50108101;Nurse 2 - 400g;CARTON;0;0;0;0;0
80108200;NYRA BUTTER MAX CANDY;BOCAL;15.000;0;0;0;0
80108300;NYRA CHOCO CUBE;BOCAL;15.000;0;0;7;7
20108400;NYRA CHOCOLLAT VELVET TRUFFLES;BOITE;16.000;0;0;4;4
80108500;NYRA COCONUT CUBE;BCL;17.000;0;0;1;1
20108600;NYRA ELRO CHOCO 12BTE FISAKA;BOITE;14.000;0;0;4;4
80108700;NYRA ELRO MILK 24BOCAL MITSANGANA;BOCAL;11.000;0;0;3;3
20108800;NYRA ELRO PM CHOCO 24BOCAL MITSANGANA;BOCAL;11.000;0;0;4;4
80108900;NYRA F BON FROOTY;BOITE;13.000;0;0;0;0
20109000;NYRA FRUIT BURST ASS 12*200PCS;BOCAL;13.500;0;0;5;5
80109100;NYRA ROYALE CREME CANDY 12 JAR;BCL;15.000;0;0;0;0
80109200;NYRA SWISSLAND 125PCS;BOCAL;17.000;0;0;2;2
80109300;NYRA TOFFILO 100P*20;SACHET;3.500;0;0;5;5
80109400;NYRA VALENTINE 150PCS;BOCAL;22.000;0;0;7;7
80109500;NYRA YOGI YOGI 50P;SACHET;2.800;0;0;8;8
50109600;OK FOOTBALL CHOCOLATE*100 PCS;BOCAL;9.000;0;0;0;0
50109700;OK ICE SWEET 30PQT;SACHET;4.900;0;0;10;10
20109800;OXYDE DE FER;KG;2.000;0;0;0;0
80109900;PAIL CANDY;PAQUET;10.000;0;0;4;4
20110000;PAILLE DE FER;PIECE;300;0;0;20;20
20110001;PAILLE DE FER;PACQUET;1.700;0;0;2;2
20110100;PAMPERS N°3 CULOTTE MIDI;PAQUET;37.000;0;0;0;0
20110200;PAMPERS N°4 (4X32);PAQUET;37.000;0;0;0;0
20110300;PAPIER DOLPHIN A4;PAQUET;22.000;0;0;0;0
20110301;PAPIER DOLPHIN A4;CARTON;110.000;0;0;0;0
20110400;PAPIER IK COPY A4;RAM;23.000;0;0;5;5
20110401;PAPIER IK COPY A4;CARTON;115.000;0;0;1;1
20110500;PAPIER VELIN;PAQUET;23.000;0;0;0;0
20110501;PAPIER VELIN;CARTON;110.000;0;0;0;0
20110600;PARFUM;PIECE;2.000;0;0;0;0
20110601;PARFUM;PACQUET;24.000;0;0;0;0
20110700;Parfum Vanille;PIECE;2.000;0;0;0;0
20110701;Parfum Vanille;PAQUET;24.000;0;0;0;0
50110800;PARFUNE COCONUT FORTUNE 28ML;PCS;2.000;0;0;0;0
50110801;PARFUNE COCONUT FORTUNE 28ML;PQT;24.000;0;0;0;0
120110900;PATAPON BLEU COUCHE I9 (9-18KG);PQT;5.800;0;0;0;0
120110901;PATAPON BLEU COUCHE I9 (9-18KG);BAL;139.200;0;0;0;0
120111000;PATAPON GM;PACQUET;21.000;0;0;0;0
120111001;PATAPON GM;BALLE;168.000;0;0;0;0
120111100;PATAPON MAXI L28 9-18KG;PAQUET;18.000;0;0;3;3
120111101;PATAPON MAXI L28 9-18KG;BALLE;144.000;0;0;0,38;0,38
120111200;PATAPON MIDI M30 1-11KG;PAQUET;18.000;0;0;4;4
120111201;PATAPON MIDI M30 1-11KG;BALLE;144.000;0;0;0,50;0,50
120111300;PATAPON NEW BORN*22 (2-5KG);PAQUET;11.500;0;0;8;8
120111301;PATAPON NEW BORN*22 (2-5KG);BALL;92.000;0;0;1;1
120111400;PATAPON PM;PACQUET;5.000;0;0;0;0
20111500;pate APOLLO;CARTON;32.000;0;0;0;0
50111600;Pate egg noodle 400g red river;PIECE;6.500;0;0;0;0
50111700;Pate nouille aux oeufs 250g 1ere choix;PIECE;4.000;0;0;3;3
20111800;PDR JUS POP DRINK FRAISE ORANGE VIMTO;PACQUET;25.000;0;0;0;0
80111900;PE ICE CREAM MAMA TIK TOK POP 100P *12AG;BOCAL;12.000;0;0;5;5
20112000;PECTO BE;SACHET;4.500;0;0;13;13
20112001;PECTO BE;CARTON;72.000;0;0;0,81;0,81
20112100;PECTO PM;PIECE;100;0;0;4.699;4.699
20112101;PECTO PM;SACHET;2.600;0;0;93,98;93,98
20112102;PECTO PM;SAC;208.000;0;0;1,17;1,17
80112200;PEN FINGER HARD CANDY 3G;PQT;12.000;0;0;0;0
20112300;PERFIT;PIECE;3.900;0;0;25;25
20112301;PERFIT;CARTON;140.000;0;0;0,69;0,69
20112400;PETROL 240 L;LITRE;3.000;0;0;0;0
20112401;PETROL 240 L;TONNEL;720.000;0;0;0;0
20112500;PETROLE 250l;LITRE;4.200;0;0;267,50;267,50
20112501;PETROLE 250l;TONNELET;1.050.000;0;0;1,07;1,07
20112600;Pile champion r6*25;BOITE;6.000;0;0;0;0
20112601;Pile champion r6*25;CARTON;140.000;0;0;0;0
170112700;PILE DURATEC R20;BTE;15.900;0;0;24;24
170112800;PILE DURATEC R6;BTE;8.000;0;0;0;0
170112900;PILE ENERGY GM;BOITE;13.000;0;0;11;11
170112901;PILE ENERGY GM;CARTON;312.000;0;0;0,46;0,46
170113000;Pile energy pm;BOITE;9.900;0;0;9;9
170113001;Pile energy pm;CARTON;237.000;0;0;0,36;0,36
20113100;PISTASY;KAPOAKA;0;0;0;25;25
20113101;PISTASY;SAC;0;0;0;0,11;0,11
50113200;PISTASY AVARATRA 200 KAPOAKA;KAPOAKA;1.000;0;0;0;0
50113201;PISTASY AVARATRA 200 KAPOAKA;SAC;219.000;0;0;0;0
20113300;PISTASY EN KAPOAKA;KAPOAKA;1.000;0;0;0;0
20113400;PISTASY MENA 25KG;SAC;109.000;0;0;0;0
20113500;PISTASY MENA KELY 50KG;SAC;195.000;0;0;0;0
20113600;PISTASY VAOVAO;SAC;0;0;0;0;0
