csv_code,csv_name,csv_unit,idarticle,idunite,codearticle,stock_delete_clauses,inventaire_delete_clauses,log_delete_clauses,price_delete_clauses,zero_stock
23800214201,AIGLE D OR_SAHOBY [ROB] P41,PAIRE,2095,2807,0070209500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070209500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070209500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070209500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070209500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070209500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070209500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070209500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070209500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070209500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800262601,AIGLE D OR_SITRAKA-NOIR P40,PAIRE,2564,3379,0070256400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070256400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070256400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070256400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070256400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070256400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070256400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070256400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070256400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070256400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
15600219001,AIGLE D OR_SITRAKA-NOIR P41,PAIRE,2139,2854,0070213900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070213900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070213900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070213900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070213900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070213900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070213900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070213900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070213900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070213900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
15600219101,AIGLE D OR_SITRAKA-NOIR P42,PAIRE,2140,2855,0070214000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070214000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070214000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070214000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070214000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070214000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070214000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070214000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070214000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070214000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800216201,AIGLE D OR_SOMONJARA [ROB] P35,PAIRE,2114,2826,0070211400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070211400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070211400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070211400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070211400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070211400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070211400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070211400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070211400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070211400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800216301,AIGLE D OR_SOMONJARA [ROB] P36,PAIRE,2115,2827,0070211500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070211500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070211500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070211500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070211500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070211500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070211500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070211500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070211500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070211500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800216501,AIGLE D OR_SOMONJARA [ROB] P38,PAIRE,2117,2829,0070211700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070211700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070211700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070211700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070211700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070211700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070211700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070211700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070211700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070211700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800216601,AIGLE D OR_SOMONJARA [ROB] P39,PAIRE,2118,2830,0070211800,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070211800'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070211800'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070211800',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070211800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070211800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070211800' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070211800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070211800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070211800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800216801,AIGLE D OR_SOMONJARA [ROB] P40,PAIRE,2120,2832,0070212000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070212000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070212000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070212000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070212000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070212000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070212000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070212000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070212000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070212000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800216701,AIGLE D OR_SOMONJARA [ROB] P41,PAIRE,2119,2831,0070211900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070211900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070211900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070211900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070211900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070211900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070211900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070211900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070211900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070211900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800191601,AIGLE D OR_TEHITRA-MAR P36,PAIRE,1875,2519,0070187500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070187500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070187500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070187500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070187500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070187500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070187500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070187500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070187500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070187500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800280601,AIGLE D OR_TEHITRA-MAR P37,PAIRE,2738,3638,0070273800,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070273800'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070273800'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070273800',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070273800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070273800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070273800' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070273800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070273800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070273800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800280701,AIGLE D OR_TEHITRA-MAR P38,PAIRE,2739,3639,0070273900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070273900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070273900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070273900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070273900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070273900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070273900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070273900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070273900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070273900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800227501,AIGLE D OR_TEHITRA-MAR P39,PAIRE,2221,2955,0070222100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070222100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070222100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070222100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070222100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070222100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070222100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070222100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070222100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070222100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800280801,AIGLE D OR_TEHITRA-MAR P41,PAIRE,2740,3640,0070274000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070274000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070274000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070274000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070274000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070274000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070274000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070274000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070274000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070274000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800217301,AIGLE D OR_TOKY [MARRON] P39,PAIRE,2125,2837,0070212500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070212500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070212500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070212500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070212500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070212500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070212500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070212500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070212500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070212500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800330601,AIGLE D OR_TOKY [MARRON] P40,PAIRE,3224,4241,0070322400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070322400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070322400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070322400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070322400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070322400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070322400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070322400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070322400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070322400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800217501,AIGLE D OR_TOKY [MARRON] P41,PAIRE,2127,2839,0070212700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070212700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070212700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070212700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070212700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070212700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070212700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070212700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070212700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070212700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800217401,AIGLE D OR_TOKY [MARRON] P42,PAIRE,2126,2838,0070212600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070212600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070212600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070212600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070212600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070212600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070212600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070212600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070212600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070212600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800216901,AIGLE D OR_TOKY [NOIR] P40,PAIRE,2121,2833,0070212100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070212100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070212100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070212100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070212100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070212100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070212100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070212100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070212100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070212100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800217001,AIGLE D OR_TOKY [NOIR] P41,PAIRE,2122,2834,0070212200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070212200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070212200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070212200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070212200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070212200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070212200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070212200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070212200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070212200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800217101,AIGLE D OR_TOKY [NOIR] P42,PAIRE,2123,2835,0070212300,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070212300'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070212300'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070212300',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070212300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070212300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070212300' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070212300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070212300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070212300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800217201,AIGLE D OR_TOKY [NOIR] P43,PAIRE,2124,2836,0070212400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070212400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070212400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070212400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070212400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070212400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070212400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070212400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070212400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070212400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800345201,AIGLE DOR FANOVA C P42,PAIRE,3364,4400,0070336400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070336400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070336400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070336400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070336400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070336400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070336400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070336400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070336400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070336400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800334201,AIGLE DOR FANOVA C P43,PAIRE,3259,4281,0070325900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070325900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070325900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070325900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070325900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070325900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070325900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070325900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070325900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070325900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
